timestamp,username,video_id,previous_views,current_views,delta
2025-09-21T17:30:17.452285,angelbby5340,7545060250131451191,2,2,0
2025-09-21T17:32:54.885037,glowydoll234f,7548721988970302734,0,0,0
2025-09-21T17:32:54.885037,glowydoll234f,7545240106119056695,0,0,0
2025-09-21T17:33:28.441660,luvcupcakke568,7548723719695322398,0,0,0
2025-09-21T17:33:48.307026,PinkyVibes543/,7549289533402123575,0,0,0
2025-09-21T17:33:48.307026,PinkyVibes543/,7545247851815783735,0,0,0
2025-09-21T17:33:55.436173,GlitterHeart453,7549211382202305822,0,0,0
2025-09-21T17:34:07.073844,BlushBabe546,7549209794159152415,0,1,1
2025-09-21T17:34:07.073844,BlushBabe546,7545251384568843550,0,2,2
2025-09-21T17:34:21.022667,LovelyChic545,7549208414623190286,0,1,1
2025-09-21T17:34:21.022667,LovelyChic545,7545252733880765751,0,2,2
2025-09-21T17:34:37.863074,GlowQueen5436,7549205217737329934,0,0,0
2025-09-21T17:34:37.863074,GlowQueen5436,7545264438014709006,0,0,0
2025-09-21T17:34:41.609960,SweetAura6537,7549204381149711646,0,0,0
2025-09-21T17:35:07.335868,PeachyMood5467,7549199297493912862,0,0,0
2025-09-21T17:35:07.335868,PeachyMood5467,7545268461816139039,0,1,1
2025-09-21T17:35:30.180885,SugarGlow9877,7549163476757859614,0,0,0
2025-09-21T17:35:42.006693,PrettyPetals4532,7549200820235980063,0,0,0
2025-09-21T17:35:42.006693,PrettyPetals4532,7545470270534913310,0,0,0
2025-09-21T17:35:50.748136,StarryCharm4321,7549187425294126350,0,1,1
2025-09-21T17:35:50.748136,StarryCharm4321,7545474491724467511,0,0,0
2025-09-21T17:35:59.618841,DreamyDoll5321,7549184933625974029,0,0,0
2025-09-21T17:35:59.618841,DreamyDoll5321,7545475955914018103,0,0,0
2025-09-21T17:36:24.516434,BabyPearl5980,7549169399404563742,0,0,0
2025-09-21T17:36:24.516434,BabyPearl5980,7545477924435086622,0,0,0
2025-09-21T17:36:33.149229,SoftLush4563,7549168000352423223,0,0,0
2025-09-21T17:36:33.149229,SoftLush4563,7545479035107773751,0,0,0
2025-09-21T17:36:51.142266,CherryKiss3214,7548480236304846111,0,110,110
